"","pH.std","EC.std","Bulk_density_g_cm3.std","A_phosphorus_ppm_105.std","Phosphatase_activity_µmol_g_h.std","NH4_mgL_105.std","NO3_mgL_105.std","SOM_per_corregido.std","MBC_mg_kg_105.std","Nematode_g_105.std","Ntotal_g_100g_105.std","Nitrogen_stock_Mg_ha.std","Ctotal_g_100g_105.std","Carbon_stock_Mg_ha.std","Al_g_kg.std","Ca_g_kg.std","Cu_mg_Kg_105.std","K_g_kg.std","Mg_g_kg.std","Na_g_kg.std","Zn_mg_Kg_105.std","Fe_g_Kg.std","Ergosterol_µg_g.std","C_N_ratio.std","mf_eff_1"
"63",0.721167883211679,0.333541666666667,0.850593634640327,0.378980957049769,0.475461965193071,0.154088077079083,0.210567204973564,0.352666421824828,0.164628668449345,0.650043202456203,0.195148064144546,0.203826624301908,0.176023337816206,0.190357958590989,0.876527847763137,0.292737532266433,0.877904049245443,0.526921807140715,0.317135907622434,0.701597321548165,0.688223207687459,0.860910942144298,0.156603505128846,0.593757751557984,9.30597383141917
"64",0.773722627737226,0.416666666666667,0.660431008680036,0.519563149211902,0.479348913306653,0.11111927618456,0.277366761293423,0.744347826086958,0.314364590792828,0.348126930288811,0.394841829434437,0.320202816531853,0.599818515377029,0.503646687707014,0.938285166651991,0.561372853763049,0.69117923890508,0.491195886024255,0.262785527439085,0.533900566664833,0.835927227455274,0.993138705331537,0.827084987371009,1,12.3834588291877
"65",0.728467153284672,0.19625,0.803402174997506,0.291487138669525,0.395809224542113,0.0459963557433484,0.113929257029995,0.459256824013955,0.1920986205517,0.643992391884178,0.523673340097674,0.51661618023112,0.504069208285796,0.51487503009087,0.887961840037368,0.533769589583054,0.537660721661458,0.56045195216807,0.333152133949896,0.659942584981631,0.692859652220554,0.866838996922457,0.599035906893659,0.63362600334484,10.9448162546219
"66",0.795620437956204,0.286875,0.77890851042602,0.540607563757082,0.65398323299654,0.0224363590390906,0.17863814067034,0.393086093201814,0.220352903644996,0.306219935820207,0.316791056672542,0.302993908660648,0.21293801964935,0.210871709190395,0.685714607511711,0.553226318928718,0.522397617124166,0.880212982745865,0.511337639410519,0.710306150905775,0.542241980254422,0.518868230022032,0.252831327420792,0.442469751203234,9.50265306800143
"67",0.769343065693431,0.224166666666667,0.799760550733313,0.341878558037153,0.492176884069945,0.0873622528069828,0.113931203049218,0.331959402561719,0.250346219580981,0.425038908092277,0.23813469758138,0.233860672075018,0.249436848858739,0.253629197748671,0.996698715300268,0.29590495427803,0.934709801780263,0.485067470202788,0.267139433512316,0.651295661465113,0.827115740837718,0.969348172840765,0.490594111038818,0.689511033548829,9.63824471121791
"68",0.643795620437956,0.205833333333333,0.908909508131298,0.07297536649375,0.352541805745629,0.163091861193633,0.034631564995653,0.267037452983224,0.128448019022791,0.317807592081581,0.291066220043596,0.324853079889391,0.197232182230586,0.227917191618018,0.73953498735645,0.118405174272611,0.742427163485978,0.45289484860015,0.249421123302931,0.608097776315246,0.912825928212195,0.853574041337196,0.0778521437888911,0.446055873003231,7.29521067173953
"69",0.601459854014599,0.250625,0.792876384316073,0.0713561769504085,0.41662934138863,0.233487214723882,0.0651449170209696,0.349262305784046,0.0979855590683501,0.154696103926873,0.410080590053877,0.399253960080632,0.238578595213396,0.240500297603965,0.502713133664013,0.142453242777562,0.599271965690361,0.576929336517243,0.281706352835685,0.679345011146914,0.838314351620881,0.775062258408102,0.0754965394797592,0.382970702324603,7.50932314851562
"70",0.721167883211679,0.135833333333333,0.806495061358874,0.163119679053288,0.324085840535735,0.0277903595737656,0.00167746583250522,0.216581653307423,0.125412512840304,0.131728011004386,0.117894159095203,0.116753131399213,0.131269075371869,0.134599298632397,0.710543153833141,0.25362543754875,0.890449810587485,0.487248166897083,0.340519478786517,0.601178501132649,0.940843345878535,0.78620138489779,0.084388405205089,0.73294844027725,6.37615728696837
"71",0.8,0.167708333333333,0.389404369949117,0.0842230131189017,0.11013507522837,0.108914944154658,0.00883999271587368,0.160592842737212,0.0983954837609116,0.102239833655352,0.134439472270583,0.0642838909981117,0.100429460573248,0.0497210863978421,0.62933144891831,0.194645813754462,0.784441878509542,0.748891594855033,0.246013459180801,0.649772247760212,1,0.922291027063005,0.040882205152225,0.491742357417799,5.28574507023563
"72",0.677372262773723,0.171458333333333,0.771774917689314,0.153946514244062,0.394981433045943,0.523104816175045,0.0171347314480404,0.420405939975178,0.117056828344946,0.0282746704116322,0.444182327199579,0.420946081721574,0.269963292099187,0.264895166618033,0.410982444653167,0.140944592551373,0.515810972621214,0.598001244538426,0.424143609476041,0.620446533986895,0.618247797855012,0.543773891282143,0.0871675107064409,0.400079895682576,7.49173724749919
"73",0.830656934306569,0.1725,0.769979048189165,0.686087705413062,0.0616931709813415,0.512548290585199,0.0106361025098328,0.474606342869819,0.110400385470653,0.138929794433039,0.480071233917518,0.453898897122015,0.234320875186817,0.229386865510783,0.43622085811077,0.307940132394863,0.700960472442322,0.554286188711096,0.494230484541197,0.527166460131224,0.554352770950406,0.612833983505141,0.0306145346873362,0.321298416412322,7.92901762186742
"74",0.858394160583942,0.282291666666667,0.745435498353786,0.657591794756013,0.17806921044749,0.439056367172759,0.00893140919791038,0.544354666324659,0.233320457475539,0.496192113667091,0.789351853119526,0.722528927483312,0.423720001819379,0.401575948955856,0.199828261167751,0.411616108753761,0,0.658036991904499,0.469392090914253,0.611933438148865,0.362649574171477,0.396375696477237,0.151357287306481,0.353355308786285,8.71909499549508
"75",0.718248175182482,0.416666666666667,0.790382121121421,0.62548629527208,1,0.0835067123302338,0.428931931676186,0.420854387621007,0.117686860498285,0.155121165868278,0.50849094590126,0.493508762441627,0.267769873266282,0.269077558954207,0.714933760325238,0.276164443484433,0.698679628527346,0.452707486050025,0.249317937811063,0.506538505275523,0.845689949393222,0.864421504255941,0.298097732427494,0.346642474782687,10.0543247539739
"76",0.689051094890511,0.335208333333333,0.807343110845056,0.234892341351135,0.234247197224697,0.558352700430102,0.211290841874215,0.418987531128184,0.119725482669875,0.122591669781698,0.421651240012048,0.418009413069218,0.282432734824015,0.28990241519578,0.852533374401959,0.19049217731494,0.773248915316617,0.371455691616167,0.229298728530814,0.489158814816508,0.895889610897976,0.911560340693274,0.0571506719052749,0.440925217100695,8.66959706905575
"77",0.87007299270073,0.125625,0.95250922877382,0.0313057890027522,0.0309499062954789,0.0188135926374973,0.00216835472899926,0.0406214705352003,0.0423271664684515,0.130495286730142,0.0623003188025913,0.0728675214221549,0.040191878586767,0.0486727804741377,0.816236508964207,0.250705515609472,0.721447718464124,0.585776686447584,0.371419772637759,0.891385940364244,0.915595358479074,0.952412634449191,0.017839236499546,0.4246697482023,4.74525260108552
"78",0.851094890510949,0.197083333333333,0.795420532774618,0.0781656269516604,0.154443185926154,0.189735494729254,0.0100352408430128,0.425861879666231,0.168117668927812,0.656192072459979,0.220700855229114,0.215563561202342,0.205192891233019,0.20750939625233,0.850176111998269,0.426130872663843,0.7570760367215,0.588344726730992,0.349732569313665,0.845555226428465,0.835350355004308,0.982453919470521,0.139768965852165,0.612014318230226,8.44345717002681
"79",0.842335766423358,0.131875,1,0.0340022889672148,0.111680404282712,0.0333519812444243,0.00144816207999047,0.113227513227516,0.0936805036302593,0.186562422864893,0.0759075193956986,0.0932093190692909,0.0579306817584712,0.0736524669582238,0.601641569127457,0.418006376875684,0.318498802076177,0.953939855720566,0.587021756487764,0.971158133337188,0.76943226208132,0.785241497552852,0.0407312723060745,0.502373969354066,5.52573670972955
"80",0.829197080291971,0.137291666666667,0.738002594033722,0.0568316217700767,0.68541829662026,0.129541341408496,0.00250880764831306,0.329503243066383,0.332155802879075,0.640495087774099,0.301446303702722,0.273175903030816,0.297429050018271,0.2790743556777,0.437739315363378,0.687071374233796,0.090619419214589,1,0.671969753447011,0.937289034233758,0.593125636772194,0.624671356818774,0.29790798881874,0.649496341215788,8.89480488652051
